experiment,response_id,participant_hashed_id,child_hashed_id,date_created,completed,is_preview,child_age_rounded,child_gender,condition,phase,scenario,scenario_object,video,question_type,response,rt_ms
exp1,428291,L7DYHD,FYZD7F,2026-04-21,True,False,2130,m,3,test,scenario_2,balloon,balloon_pop_caused,pop_caused,proximal,7223
exp1,428310,C757Y4,dQNc2F,2026-04-21,True,False,2490,m,2,warmup,warmup,warmup,warmup_part1_bird_question,warmup,bird,57319
exp1,428310,C757Y4,dQNc2F,2026-04-21,True,False,2490,m,2,warmup,warmup,warmup,warmup_part1_fish_question,warmup,fish,46286
exp1,428310,C757Y4,dQNc2F,2026-04-21,True,False,2490,m,2,test,scenario_1,drum,drum_break_lexical,break_lexical,proximal,9584
exp1,428310,C757Y4,dQNc2F,2026-04-21,True,False,2490,m,2,test,scenario_1,drum,drum_break_caused,break_caused,distal,7481
exp1,428310,C757Y4,dQNc2F,2026-04-21,True,False,2490,m,2,test,scenario_1,drum,drum_angry_lexical,angry_lexical,distal,6750
exp1,428310,C757Y4,dQNc2F,2026-04-21,True,False,2490,m,2,test,scenario_1,drum,drum_angry_caused,angry_caused,distal,10048
exp1,428310,C757Y4,dQNc2F,2026-04-21,True,False,2490,m,2,test,scenario_2,balloon,balloon_pop_lexical,pop_lexical,proximal,7183
exp1,428310,C757Y4,dQNc2F,2026-04-21,True,False,2490,m,2,test,scenario_2,balloon,balloon_pop_caused,pop_caused,distal,7547
exp1,428310,C757Y4,dQNc2F,2026-04-21,True,False,2490,m,2,test,scenario_2,balloon,balloon_sad_lexical,sad_lexical,distal,6917
exp1,428310,C757Y4,dQNc2F,2026-04-21,True,False,2490,m,2,test,scenario_2,balloon,balloon_sad_caused,sad_caused,distal,7283
exp1,428406,53YRDH,C3AMJD,2026-04-21,True,False,2310,f,5,warmup,warmup,warmup,warmup_part1_bird_question,warmup,cat,56349
exp1,428406,53YRDH,C3AMJD,2026-04-21,True,False,2310,f,5,warmup,warmup,warmup,warmup_part1_fish_question,warmup,fish,21860
exp1,428406,53YRDH,C3AMJD,2026-04-21,True,False,2310,f,5,test,scenario_1,balloon,balloon_sad_caused,sad_caused,proximal,8031
exp1,428406,53YRDH,C3AMJD,2026-04-21,True,False,2310,f,5,test,scenario_1,balloon,balloon_sad_lexical,sad_lexical,proximal,18681
exp1,428406,53YRDH,C3AMJD,2026-04-21,True,False,2310,f,5,test,scenario_1,balloon,balloon_pop_caused,pop_caused,proximal,12248
exp1,428406,53YRDH,C3AMJD,2026-04-21,True,False,2310,f,5,test,scenario_1,balloon,balloon_pop_lexical,pop_lexical,proximal,5445
exp1,428406,53YRDH,C3AMJD,2026-04-21,True,False,2310,f,5,test,scenario_2,drum,drum_angry_caused,angry_caused,proximal,9863
exp1,428406,53YRDH,C3AMJD,2026-04-21,True,False,2310,f,5,test,scenario_2,drum,drum_angry_lexical,angry_lexical,distal,6513
exp1,428406,53YRDH,C3AMJD,2026-04-21,True,False,2310,f,5,test,scenario_2,drum,drum_break_caused,break_caused,distal,6381
exp1,428406,53YRDH,C3AMJD,2026-04-21,True,False,2310,f,5,test,scenario_2,drum,drum_break_lexical,break_lexical,distal,5246
exp1,428414,5NC34P,BZHWUY,2026-04-21,True,False,1890,m,0,warmup,warmup,warmup,warmup_part1_bird_question,warmup,bird,53568
exp1,428414,5NC34P,BZHWUY,2026-04-21,True,False,1890,m,0,warmup,warmup,warmup,warmup_part1_fish_question,warmup,fish,30080
exp1,428414,5NC34P,BZHWUY,2026-04-21,True,False,1890,m,0,test,scenario_1,drum,drum_break_caused,break_caused,proximal,13666
exp1,428414,5NC34P,BZHWUY,2026-04-21,True,False,1890,m,0,test,scenario_1,drum,drum_break_lexical,break_lexical,proximal,16332
exp1,428414,5NC34P,BZHWUY,2026-04-21,True,False,1890,m,0,test,scenario_1,drum,drum_angry_caused,angry_caused,distal,14148
exp1,428414,5NC34P,BZHWUY,2026-04-21,True,False,1890,m,0,test,scenario_1,drum,drum_angry_lexical,angry_lexical,distal,7015
exp1,428414,5NC34P,BZHWUY,2026-04-21,True,False,1890,m,0,test,scenario_2,balloon,balloon_pop_caused,pop_caused,proximal,11849
exp1,428414,5NC34P,BZHWUY,2026-04-21,True,False,1890,m,0,test,scenario_2,balloon,balloon_pop_lexical,pop_lexical,proximal,7548
exp1,428414,5NC34P,BZHWUY,2026-04-21,True,False,1890,m,0,test,scenario_2,balloon,balloon_sad_caused,sad_caused,distal,8400
exp1,428414,5NC34P,BZHWUY,2026-04-21,True,False,1890,m,0,test,scenario_2,balloon,balloon_sad_lexical,sad_lexical,distal,6879
exp1,428430,FTdYKW,FWEYW2,2026-04-21,True,False,2220,f,6,warmup,warmup,warmup,warmup_part1_bird_question,warmup,bird,52536
exp1,428430,FTdYKW,FWEYW2,2026-04-21,True,False,2220,f,6,warmup,warmup,warmup,warmup_part1_fish_question,warmup,fish,22629
exp1,428430,FTdYKW,FWEYW2,2026-04-21,True,False,2220,f,6,test,scenario_1,balloon,balloon_pop_lexical,pop_lexical,proximal,25042
exp1,428430,FTdYKW,FWEYW2,2026-04-21,True,False,2220,f,6,test,scenario_1,balloon,balloon_pop_caused,pop_caused,distal,7391
exp1,428430,FTdYKW,FWEYW2,2026-04-21,True,False,2220,f,6,test,scenario_1,balloon,balloon_sad_lexical,sad_lexical,proximal,7480
exp1,428430,FTdYKW,FWEYW2,2026-04-21,True,False,2220,f,6,test,scenario_1,balloon,balloon_sad_caused,sad_caused,distal,7383
exp1,428430,FTdYKW,FWEYW2,2026-04-21,True,False,2220,f,6,test,scenario_2,drum,drum_break_lexical,break_lexical,proximal,5736
exp1,428430,FTdYKW,FWEYW2,2026-04-21,True,False,2220,f,6,test,scenario_2,drum,drum_break_caused,break_caused,distal,10218
exp1,428430,FTdYKW,FWEYW2,2026-04-21,True,False,2220,f,6,test,scenario_2,drum,drum_angry_lexical,angry_lexical,proximal,6889
exp1,428430,FTdYKW,FWEYW2,2026-04-21,True,False,2220,f,6,test,scenario_2,drum,drum_angry_caused,angry_caused,distal,6474
exp2,425875,3TNCHB,FXC3NZ,2026-04-15,True,False,2010,f,0,warmup,warmup,warmup,warmup_part1_bird_question,warmup,bird,61955
exp2,425875,3TNCHB,FXC3NZ,2026-04-15,True,False,2010,f,0,warmup,warmup,warmup,warmup_part1_fish_question,warmup,fish,24741
exp2,425875,3TNCHB,FXC3NZ,2026-04-15,True,False,2010,f,0,test,scenario_1,physical_shock,physical_shock_lexical,lexical,proximal,10407
exp2,425875,3TNCHB,FXC3NZ,2026-04-15,True,False,2010,f,0,test,scenario_1,physical_shock,physical_shock_caused,caused,distal,8905
exp2,425875,3TNCHB,FXC3NZ,2026-04-15,True,False,2010,f,0,test,scenario_2,physical_hurt,physical_hurt_lexical,lexical,proximal,11477
exp2,425875,3TNCHB,FXC3NZ,2026-04-15,True,False,2010,f,0,test,scenario_2,physical_hurt,physical_hurt_caused,caused,distal,8052
exp2,425891,NHHKGW,G3RHJW,2026-04-15,False,False,1920,m,4,warmup,warmup,warmup,warmup_part1_bird_question,warmup,bird,54831
exp2,425891,NHHKGW,G3RHJW,2026-04-15,False,False,1920,m,4,warmup,warmup,warmup,warmup_part1_fish_question,warmup,fish,21951
exp2,425891,NHHKGW,G3RHJW,2026-04-15,False,False,1920,m,4,test,scenario_1,mental_shock,mental_shock_lexical,lexical,distal,17990
exp2,425891,NHHKGW,G3RHJW,2026-04-15,False,False,1920,m,4,test,scenario_1,mental_shock,mental_shock_caused,caused,distal,6774
exp2,425891,NHHKGW,G3RHJW,2026-04-15,False,False,1920,m,4,test,scenario_2,mental_hurt,mental_hurt_lexical,lexical,distal,6487
exp2,425891,NHHKGW,G3RHJW,2026-04-15,False,False,1920,m,4,test,scenario_2,mental_hurt,mental_hurt_caused,caused,distal,5607
exp2,425927,7MDHK5,4A3734,2026-04-15,True,False,2130,m,6,warmup,warmup,warmup,warmup_part1_bird_question,warmup,bird,53503
exp2,425927,7MDHK5,4A3734,2026-04-15,True,False,2130,m,6,warmup,warmup,warmup,warmup_part1_fish_question,warmup,fish,23006
exp2,425927,7MDHK5,4A3734,2026-04-15,True,False,2130,m,6,test,scenario_1,mental_hurt,mental_hurt_lexical,lexical,distal,13690
exp2,425927,7MDHK5,4A3734,2026-04-15,True,False,2130,m,6,test,scenario_1,mental_hurt,mental_hurt_caused,caused,distal,21651
exp2,425927,7MDHK5,4A3734,2026-04-15,True,False,2130,m,6,test,scenario_2,mental_shock,mental_shock_lexical,lexical,distal,9009
exp2,425927,7MDHK5,4A3734,2026-04-15,True,False,2130,m,6,test,scenario_2,mental_shock,mental_shock_caused,caused,proximal,6800
exp2,425959,6S2MY5,2N3Ldc,2026-04-15,True,False,2490,f,2,warmup,warmup,warmup,warmup_part1_bird_question,warmup,bird,55805
exp2,425959,6S2MY5,2N3Ldc,2026-04-15,True,False,2490,f,2,warmup,warmup,warmup,warmup_part1_fish_question,warmup,fish,22330
exp2,425959,6S2MY5,2N3Ldc,2026-04-15,True,False,2490,f,2,test,scenario_1,physical_hurt,physical_hurt_lexical,lexical,proximal,7604
exp2,425959,6S2MY5,2N3Ldc,2026-04-15,True,False,2490,f,2,test,scenario_1,physical_hurt,physical_hurt_caused,caused,distal,12622
exp2,425959,6S2MY5,2N3Ldc,2026-04-15,True,False,2490,f,2,test,scenario_2,physical_shock,physical_shock_lexical,lexical,proximal,6954
exp2,425959,6S2MY5,2N3Ldc,2026-04-15,True,False,2490,f,2,test,scenario_2,physical_shock,physical_shock_caused,caused,distal,8669
exp2,425960,ZJW3dW,QJTTU3,2026-04-15,True,False,2520,o,3,warmup,warmup,warmup,warmup_part1_bird_question,warmup,bird,55767
exp2,425960,ZJW3dW,QJTTU3,2026-04-15,True,False,2520,o,3,warmup,warmup,warmup,warmup_part1_fish_question,warmup,fish,23861
exp2,425960,ZJW3dW,QJTTU3,2026-04-15,True,False,2520,o,3,test,scenario_1,physical_hurt,physical_hurt_caused,caused,distal,20233
exp2,425960,ZJW3dW,QJTTU3,2026-04-15,True,False,2520,o,3,test,scenario_1,physical_hurt,physical_hurt_lexical,lexical,distal,17213
exp2,425960,ZJW3dW,QJTTU3,2026-04-15,True,False,2520,o,3,test,scenario_2,physical_shock,physical_shock_caused,caused,distal,7278
exp2,425960,ZJW3dW,QJTTU3,2026-04-15,True,False,2520,o,3,test,scenario_2,physical_shock,physical_shock_lexical,lexical,proximal,8849
exp3,426093,PZUARM,K2SX2X,2026-04-15,True,False,2010,f,1,warmup,warmup,warmup,warmup_part1_bird_question,warmup,bird,53042
exp3,426093,PZUARM,K2SX2X,2026-04-15,True,False,2010,f,1,warmup,warmup,warmup,warmup_part1_fish_question,warmup,fish,22785
exp3,426093,PZUARM,K2SX2X,2026-04-15,True,False,2010,f,1,test,scenario_1,scared,scared_caused,caused,distal,9702
exp3,426093,PZUARM,K2SX2X,2026-04-15,True,False,2010,f,1,test,scenario_1,scared,scared_lexical,lexical,proximal,8152
exp3,426093,PZUARM,K2SX2X,2026-04-15,True,False,2010,f,1,test,scenario_2,surprised,surprised_caused,caused,distal,9029
exp3,426093,PZUARM,K2SX2X,2026-04-15,True,False,2010,f,1,test,scenario_2,surprised,surprised_lexical,lexical,proximal,7000
exp3,426112,56LJJD,ZZTSVK,2026-04-15,False,False,2490,m,1,warmup,warmup,warmup,warmup_part1_bird_question,warmup,bird,54916
exp3,426112,56LJJD,ZZTSVK,2026-04-15,False,False,2490,m,1,warmup,warmup,warmup,warmup_part1_fish_question,warmup,fish,23062
exp3,426112,56LJJD,ZZTSVK,2026-04-15,False,False,2490,m,1,test,scenario_1,scared,scared_caused,caused,distal,9250
exp3,426112,56LJJD,ZZTSVK,2026-04-15,False,False,2490,m,1,test,scenario_1,scared,scared_lexical,lexical,proximal,7511
exp3,426112,56LJJD,ZZTSVK,2026-04-15,False,False,2490,m,1,test,scenario_2,surprised,surprised_caused,caused,proximal,12655
exp3,426112,56LJJD,ZZTSVK,2026-04-15,False,False,2490,m,1,test,scenario_2,surprised,surprised_lexical,lexical,distal,9848
exp3,426133,622CK2,BYZGc2,2026-04-16,True,False,2520,f,2,warmup,warmup,warmup,warmup_part1_bird_question,warmup,bird,52603
exp3,426133,622CK2,BYZGc2,2026-04-16,True,False,2520,f,2,warmup,warmup,warmup,warmup_part1_fish_question,warmup,fish,22316
exp3,426133,622CK2,BYZGc2,2026-04-16,True,False,2520,f,2,test,scenario_1,surprised,surprised_lexical,lexical,proximal,6939
exp3,426133,622CK2,BYZGc2,2026-04-16,True,False,2520,f,2,test,scenario_1,surprised,surprised_caused,caused,distal,7836
exp3,426133,622CK2,BYZGc2,2026-04-16,True,False,2520,f,2,test,scenario_2,scared,scared_lexical,lexical,proximal,6723
exp3,426133,622CK2,BYZGc2,2026-04-16,True,False,2520,f,2,test,scenario_2,scared,scared_caused,caused,distal,8087
exp3,426134,dSX4WA,RNDJYT,2026-04-16,True,False,2010,f,0,warmup,warmup,warmup,warmup_part1_bird_question,warmup,bird,52433
exp3,426134,dSX4WA,RNDJYT,2026-04-16,True,False,2010,f,0,warmup,warmup,warmup,warmup_part1_fish_question,warmup,fish,24445
exp3,426134,dSX4WA,RNDJYT,2026-04-16,True,False,2010,f,0,test,scenario_1,scared,scared_lexical,lexical,proximal,25950
exp3,426134,dSX4WA,RNDJYT,2026-04-16,True,False,2010,f,0,test,scenario_1,scared,scared_caused,caused,distal,6393
exp3,426134,dSX4WA,RNDJYT,2026-04-16,True,False,2010,f,0,test,scenario_2,surprised,surprised_lexical,lexical,proximal,9575
exp3,426134,dSX4WA,RNDJYT,2026-04-16,True,False,2010,f,0,test,scenario_2,surprised,surprised_caused,caused,distal,15263
exp3,426161,CMKM45,TdXPYL,2026-04-16,True,False,2520,m,3,warmup,warmup,warmup,warmup_part1_bird_question,warmup,bird,68783
exp3,426161,CMKM45,TdXPYL,2026-04-16,True,False,2520,m,3,warmup,warmup,warmup,warmup_part1_fish_question,warmup,fish,38281
exp3,426161,CMKM45,TdXPYL,2026-04-16,True,False,2520,m,3,test,scenario_1,surprised,surprised_caused,caused,proximal,8771
exp3,426161,CMKM45,TdXPYL,2026-04-16,True,False,2520,m,3,test,scenario_1,surprised,surprised_lexical,lexical,proximal,7098
exp3,426161,CMKM45,TdXPYL,2026-04-16,True,False,2520,m,3,test,scenario_2,scared,scared_caused,caused,proximal,12255
exp3,426161,CMKM45,TdXPYL,2026-04-16,True,False,2520,m,3,test,scenario_2,scared,scared_lexical,lexical,proximal,10658
exp3,426162,EBM36Z,UEGAc4,2026-04-16,False,False,1860,f,3,warmup,warmup,warmup,warmup_part1_bird_question,warmup,bird,55495
exp3,426162,EBM36Z,UEGAc4,2026-04-16,False,False,1860,f,3,warmup,warmup,warmup,warmup_part1_fish_question,warmup,fish,24163
exp3,426162,EBM36Z,UEGAc4,2026-04-16,False,False,1860,f,3,test,scenario_1,surprised,surprised_caused,caused,proximal,11110
exp3,426162,EBM36Z,UEGAc4,2026-04-16,False,False,1860,f,3,test,scenario_1,surprised,surprised_lexical,lexical,proximal,10124
exp3,426162,EBM36Z,UEGAc4,2026-04-16,False,False,1860,f,3,test,scenario_2,scared,scared_caused,caused,proximal,12436
exp3,426162,EBM36Z,UEGAc4,2026-04-16,False,False,1860,f,3,test,scenario_2,scared,scared_lexical,lexical,proximal,14594
punishment,426095,5F244U,RYHWd4,2026-04-15,True,False,2010,f,2,warmup,warmup,warmup,warmup_part1_bird_question,warmup,bird,55243
punishment,426095,5F244U,RYHWd4,2026-04-15,True,False,2010,f,2,warmup,warmup,warmup,warmup_part1_fish_question,warmup,fish,22685
punishment,426095,5F244U,RYHWd4,2026-04-15,True,False,2010,f,2,warmup,warmup,warmup,warmup_part2_yes_question,warmup,yes,45945
punishment,426095,5F244U,RYHWd4,2026-04-15,True,False,2010,f,2,warmup,warmup,warmup,warmup_part2_no_question,warmup,no,24853
punishment,426095,5F244U,RYHWd4,2026-04-15,True,False,2010,f,2,test,scenario_1,fence_scenario_girl_bike,fence_scenario_girl_bike_break_question,break,andy,7903
punishment,426095,5F244U,RYHWd4,2026-04-15,True,False,2010,f,2,test,scenario_1,fence_scenario_girl_bike,fence_scenario_girl_bike_cause_question,caused,suzy,6848
punishment,426095,5F244U,RYHWd4,2026-04-15,True,False,2010,f,2,test,scenario_1,fence_scenario_girl_bike,fence_scenario_girl_bike_fault_question,fault,andy,8067
punishment,426095,5F244U,RYHWd4,2026-04-15,True,False,2010,f,2,test,scenario_1,fence_scenario_girl_bike,fence_scenario_girl_bike_should_punish_question,should_punish,no,9160
punishment,426095,5F244U,RYHWd4,2026-04-15,True,False,2010,f,2,test,scenario_2,mirror_scenario_boy_chair,mirror_scenario_boy_chair_crack_question,crack,sophia,5226
punishment,426095,5F244U,RYHWd4,2026-04-15,True,False,2010,f,2,test,scenario_2,mirror_scenario_boy_chair,mirror_scenario_boy_chair_cause_question,caused,bobby,8486
punishment,426095,5F244U,RYHWd4,2026-04-15,True,False,2010,f,2,test,scenario_2,mirror_scenario_boy_chair,mirror_scenario_boy_chair_fault_question,fault,sophia,10346
punishment,426095,5F244U,RYHWd4,2026-04-15,True,False,2010,f,2,test,scenario_2,mirror_scenario_boy_chair,mirror_scenario_boy_chair_should_punish_question,should_punish,yes,9093
punishment,426095,5F244U,RYHWd4,2026-04-15,True,False,2010,f,2,test,scenario_2,mirror_scenario_boy_chair,mirror_scenario_boy_chair_who_punish_question,who_punish,bobby,8054
punishment,426130,NGR36L,UPLNHW,2026-04-15,True,False,2010,f,1,warmup,warmup,warmup,warmup_part1_bird_question,warmup,bird,54602
punishment,426130,NGR36L,UPLNHW,2026-04-15,True,False,2010,f,1,warmup,warmup,warmup,warmup_part1_fish_question,warmup,fish,22999
punishment,426130,NGR36L,UPLNHW,2026-04-15,True,False,2010,f,1,warmup,warmup,warmup,warmup_part2_yes_question,warmup,yes,45647
punishment,426130,NGR36L,UPLNHW,2026-04-15,True,False,2010,f,1,warmup,warmup,warmup,warmup_part2_no_question,warmup,no,22877
punishment,426130,NGR36L,UPLNHW,2026-04-15,True,False,2010,f,1,test,scenario_1,fence_scenario_boy_bike,fence_scenario_boy_bike_caused_question,caused,andy,33478
punishment,426130,NGR36L,UPLNHW,2026-04-15,True,False,2010,f,1,test,scenario_1,fence_scenario_boy_bike,fence_scenario_boy_bike_break_question,break,suzy,18148
punishment,426130,NGR36L,UPLNHW,2026-04-15,True,False,2010,f,1,test,scenario_1,fence_scenario_boy_bike,fence_scenario_boy_bike_fault_question,fault,andy,16689
punishment,426130,NGR36L,UPLNHW,2026-04-15,True,False,2010,f,1,test,scenario_1,fence_scenario_boy_bike,fence_scenario_boy_bike_should_punish_question,should_punish,no,8081
punishment,426130,NGR36L,UPLNHW,2026-04-15,True,False,2010,f,1,test,scenario_2,mirror_scenario_girl_chair,mirror_scenario_girl_chair_caused_question,caused,sophia,8522
punishment,426130,NGR36L,UPLNHW,2026-04-15,True,False,2010,f,1,test,scenario_2,mirror_scenario_girl_chair,mirror_scenario_girl_chair_crack_question,crack,bobby,10979
punishment,426130,NGR36L,UPLNHW,2026-04-15,True,False,2010,f,1,test,scenario_2,mirror_scenario_girl_chair,mirror_scenario_girl_chair_fault_question,fault,sophia,7398
punishment,426130,NGR36L,UPLNHW,2026-04-15,True,False,2010,f,1,test,scenario_2,mirror_scenario_girl_chair,mirror_scenario_girl_chair_should_punish_question,should_punish,no,11245
punishment,426143,EAKTT5,L4X2V6,2026-04-16,True,False,2520,f,0,warmup,warmup,warmup,warmup_part1_bird_question,warmup,bird,62205
punishment,426143,EAKTT5,L4X2V6,2026-04-16,True,False,2520,f,0,warmup,warmup,warmup,warmup_part1_fish_question,warmup,fish,24844
punishment,426143,EAKTT5,L4X2V6,2026-04-16,True,False,2520,f,0,warmup,warmup,warmup,warmup_part2_yes_question,warmup,yes,44948
punishment,426143,EAKTT5,L4X2V6,2026-04-16,True,False,2520,f,0,warmup,warmup,warmup,warmup_part2_no_question,warmup,no,24893
punishment,426143,EAKTT5,L4X2V6,2026-04-16,True,False,2520,f,0,test,scenario_1,fence_scenario_boy_bike,fence_scenario_boy_bike_break_question,break,suzy,8019
punishment,426143,EAKTT5,L4X2V6,2026-04-16,True,False,2520,f,0,test,scenario_1,fence_scenario_boy_bike,fence_scenario_boy_bike_caused_question,caused,andy,6370
punishment,426143,EAKTT5,L4X2V6,2026-04-16,True,False,2520,f,0,test,scenario_1,fence_scenario_boy_bike,fence_scenario_boy_bike_fault_question,fault,andy,6392
punishment,426143,EAKTT5,L4X2V6,2026-04-16,True,False,2520,f,0,test,scenario_1,fence_scenario_boy_bike,fence_scenario_boy_bike_should_punish_question,should_punish,no,9141
punishment,426143,EAKTT5,L4X2V6,2026-04-16,True,False,2520,f,0,test,scenario_2,mirror_scenario_girl_chair,mirror_scenario_girl_chair_crack_question,crack,bobby,7347
punishment,426143,EAKTT5,L4X2V6,2026-04-16,True,False,2520,f,0,test,scenario_2,mirror_scenario_girl_chair,mirror_scenario_girl_chair_caused_question,caused,sophia,7296
punishment,426143,EAKTT5,L4X2V6,2026-04-16,True,False,2520,f,0,test,scenario_2,mirror_scenario_girl_chair,mirror_scenario_girl_chair_fault_question,fault,sophia,7255
punishment,426143,EAKTT5,L4X2V6,2026-04-16,True,False,2520,f,0,test,scenario_2,mirror_scenario_girl_chair,mirror_scenario_girl_chair_should_punish_question,should_punish,no,14398
punishment,426151,UM6SPZ,WFFAWL,2026-04-16,True,False,1860,f,2,warmup,warmup,warmup,warmup_part1_bird_question,warmup,bird,56625
punishment,426151,UM6SPZ,WFFAWL,2026-04-16,True,False,1860,f,2,warmup,warmup,warmup,warmup_part1_fish_question,warmup,fish,25152
punishment,426151,UM6SPZ,WFFAWL,2026-04-16,True,False,1860,f,2,warmup,warmup,warmup,warmup_part2_yes_question,warmup,yes,47657
punishment,426151,UM6SPZ,WFFAWL,2026-04-16,True,False,1860,f,2,warmup,warmup,warmup,warmup_part2_no_question,warmup,no,27831
punishment,426151,UM6SPZ,WFFAWL,2026-04-16,True,False,1860,f,2,test,scenario_1,fence_scenario_girl_bike,fence_scenario_girl_bike_break_question,break,andy,11488
punishment,426151,UM6SPZ,WFFAWL,2026-04-16,True,False,1860,f,2,test,scenario_1,fence_scenario_girl_bike,fence_scenario_girl_bike_cause_question,caused,suzy,8394
punishment,426151,UM6SPZ,WFFAWL,2026-04-16,True,False,1860,f,2,test,scenario_1,fence_scenario_girl_bike,fence_scenario_girl_bike_fault_question,fault,suzy,7165
punishment,426151,UM6SPZ,WFFAWL,2026-04-16,True,False,1860,f,2,test,scenario_1,fence_scenario_girl_bike,fence_scenario_girl_bike_should_punish_question,should_punish,no,16361
punishment,426151,UM6SPZ,WFFAWL,2026-04-16,True,False,1860,f,2,test,scenario_2,mirror_scenario_boy_chair,mirror_scenario_boy_chair_crack_question,crack,sophia,6853
punishment,426151,UM6SPZ,WFFAWL,2026-04-16,True,False,1860,f,2,test,scenario_2,mirror_scenario_boy_chair,mirror_scenario_boy_chair_cause_question,caused,bobby,7409
punishment,426151,UM6SPZ,WFFAWL,2026-04-16,True,False,1860,f,2,test,scenario_2,mirror_scenario_boy_chair,mirror_scenario_boy_chair_fault_question,fault,bobby,7996
punishment,426151,UM6SPZ,WFFAWL,2026-04-16,True,False,1860,f,2,test,scenario_2,mirror_scenario_boy_chair,mirror_scenario_boy_chair_should_punish_question,should_punish,no,9686
punishment,426155,P3YDGK,3RMV2M,2026-04-16,True,False,2010,m,1,warmup,warmup,warmup,warmup_part1_bird_question,warmup,bird,54948
punishment,426155,P3YDGK,3RMV2M,2026-04-16,True,False,2010,m,1,warmup,warmup,warmup,warmup_part1_fish_question,warmup,fish,80250
punishment,426155,P3YDGK,3RMV2M,2026-04-16,True,False,2010,m,1,warmup,warmup,warmup,warmup_part2_yes_question,warmup,no,50745
punishment,426155,P3YDGK,3RMV2M,2026-04-16,True,False,2010,m,1,warmup,warmup,warmup,warmup_part2_no_question,warmup,no,23028
punishment,426155,P3YDGK,3RMV2M,2026-04-16,True,False,2010,m,1,test,scenario_1,fence_scenario_boy_bike,fence_scenario_boy_bike_caused_question,caused,andy,14752
punishment,426155,P3YDGK,3RMV2M,2026-04-16,True,False,2010,m,1,test,scenario_1,fence_scenario_boy_bike,fence_scenario_boy_bike_break_question,break,andy,20851
punishment,426155,P3YDGK,3RMV2M,2026-04-16,True,False,2010,m,1,test,scenario_1,fence_scenario_boy_bike,fence_scenario_boy_bike_fault_question,fault,andy,7330
punishment,426155,P3YDGK,3RMV2M,2026-04-16,True,False,2010,m,1,test,scenario_1,fence_scenario_boy_bike,fence_scenario_boy_bike_should_punish_question,should_punish,no,15408
punishment,426155,P3YDGK,3RMV2M,2026-04-16,True,False,2010,m,1,test,scenario_2,mirror_scenario_girl_chair,mirror_scenario_girl_chair_caused_question,caused,bobby,8228
punishment,426155,P3YDGK,3RMV2M,2026-04-16,True,False,2010,m,1,test,scenario_2,mirror_scenario_girl_chair,mirror_scenario_girl_chair_crack_question,crack,bobby,5109
punishment,426155,P3YDGK,3RMV2M,2026-04-16,True,False,2010,m,1,test,scenario_2,mirror_scenario_girl_chair,mirror_scenario_girl_chair_fault_question,fault,bobby,7127
punishment,426155,P3YDGK,3RMV2M,2026-04-16,True,False,2010,m,1,test,scenario_2,mirror_scenario_girl_chair,mirror_scenario_girl_chair_should_punish_question,should_punish,yes,11042
punishment,426155,P3YDGK,3RMV2M,2026-04-16,True,False,2010,m,1,test,scenario_2,mirror_scenario_girl_chair,mirror_scenario_girl_chair_who_punish_question,who_punish,bobby,8211
punishment,426250,DWUWMF,WDASZS,2026-04-16,False,False,2490,f,0,warmup,warmup,warmup,warmup_part1_bird_question,warmup,bird,53620
punishment,426250,DWUWMF,WDASZS,2026-04-16,False,False,2490,f,0,warmup,warmup,warmup,warmup_part1_fish_question,warmup,fish,23698
punishment,426250,DWUWMF,WDASZS,2026-04-16,False,False,2490,f,0,warmup,warmup,warmup,warmup_part2_yes_question,warmup,yes,47316
punishment,426250,DWUWMF,WDASZS,2026-04-16,False,False,2490,f,0,warmup,warmup,warmup,warmup_part2_no_question,warmup,no,23080
punishment,426250,DWUWMF,WDASZS,2026-04-16,False,False,2490,f,0,test,scenario_1,fence_scenario_boy_bike,fence_scenario_boy_bike_break_question,break,suzy,7386
punishment,426250,DWUWMF,WDASZS,2026-04-16,False,False,2490,f,0,test,scenario_1,fence_scenario_boy_bike,fence_scenario_boy_bike_caused_question,caused,andy,6085
punishment,426250,DWUWMF,WDASZS,2026-04-16,False,False,2490,f,0,test,scenario_1,fence_scenario_boy_bike,fence_scenario_boy_bike_fault_question,fault,andy,7521
punishment,426250,DWUWMF,WDASZS,2026-04-16,False,False,2490,f,0,test,scenario_1,fence_scenario_boy_bike,fence_scenario_boy_bike_should_punish_question,should_punish,no,8469
punishment,426250,DWUWMF,WDASZS,2026-04-16,False,False,2490,f,0,test,scenario_2,mirror_scenario_girl_chair,mirror_scenario_girl_chair_crack_question,crack,bobby,5002
punishment,426250,DWUWMF,WDASZS,2026-04-16,False,False,2490,f,0,test,scenario_2,mirror_scenario_girl_chair,mirror_scenario_girl_chair_caused_question,caused,sophia,6469
punishment,426250,DWUWMF,WDASZS,2026-04-16,False,False,2490,f,0,test,scenario_2,mirror_scenario_girl_chair,mirror_scenario_girl_chair_fault_question,fault,sophia,7018
punishment,426250,DWUWMF,WDASZS,2026-04-16,False,False,2490,f,0,test,scenario_2,mirror_scenario_girl_chair,mirror_scenario_girl_chair_should_punish_question,should_punish,yes,8838
punishment,426250,DWUWMF,WDASZS,2026-04-16,False,False,2490,f,0,test,scenario_2,mirror_scenario_girl_chair,mirror_scenario_girl_chair_who_punish_question,who_punish,sophia,5635
